split,scenario_id,source_file,scenario_type,window_id,window_size,start_idx,end_idx,start_time_s,end_time_s,label_col,y_true,V_N9_t-23,V_N9_t-22,V_N9_t-21,V_N9_t-20,V_N9_t-19,V_N9_t-18,V_N9_t-17,V_N9_t-16,V_N9_t-15,V_N9_t-14,V_N9_t-13,V_N9_t-12,V_N9_t-11,V_N9_t-10,V_N9_t-9,V_N9_t-8,V_N9_t-7,V_N9_t-6,V_N9_t-5,V_N9_t-4,V_N9_t-3,V_N9_t-2,V_N9_t-1,V_N9_t-0
train,8,data_8.csv,normal,8_78_101,24,78,101,46800,60600,leak_binary,0,52.575,52.575,52.575,52.575,52.575,52.575,49.0,49.0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0
train,8,data_8.csv,normal,8_79_102,24,79,102,47400,61200,leak_binary,0,52.575,52.575,52.575,52.575,52.575,49.0,49.0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5
train,8,data_8.csv,normal,8_80_103,24,80,103,48000,61800,leak_binary,0,52.575,52.575,52.575,52.575,49.0,49.0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5
train,8,data_8.csv,normal,8_81_104,24,81,104,48600,62400,leak_binary,0,52.575,52.575,52.575,49.0,49.0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5
train,8,data_8.csv,normal,8_82_105,24,82,105,49200,63000,leak_binary,0,52.575,52.575,49.0,49.0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5
train,8,data_8.csv,normal,8_83_106,24,83,106,49800,63600,leak_binary,0,52.575,49.0,49.0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5
train,8,data_8.csv,normal,8_84_107,24,84,107,50400,64200,leak_binary,0,49.0,49.0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5
train,8,data_8.csv,normal,8_85_108,24,85,108,51000,64800,leak_binary,0,49.0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834
train,8,data_8.csv,normal,8_86_109,24,86,109,51600,65400,leak_binary,0,49.0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834
train,8,data_8.csv,normal,8_87_110,24,87,110,52200,66000,leak_binary,0,49.0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834
train,8,data_8.csv,normal,8_88_111,24,88,111,52800,66600,leak_binary,0,49.0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834
train,8,data_8.csv,normal,8_89_112,24,89,112,53400,67200,leak_binary,0,49.0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834
train,8,data_8.csv,normal,8_90_113,24,90,113,54000,67800,leak_binary,0,43.5,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834
train,8,data_8.csv,normal,8_91_114,24,91,114,54600,68400,leak_binary,0,43.5,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166
train,8,data_8.csv,normal,8_92_115,24,92,115,55200,69000,leak_binary,0,43.5,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166
train,8,data_8.csv,normal,8_93_116,24,93,116,55800,69600,leak_binary,0,43.5,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166
train,8,data_8.csv,normal,8_94_117,24,94,117,56400,70200,leak_binary,0,43.5,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166
train,8,data_8.csv,normal,8_95_118,24,95,118,57000,70800,leak_binary,0,43.5,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166
train,8,data_8.csv,normal,8_96_119,24,96,119,57600,71400,leak_binary,0,37.0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166
train,8,data_8.csv,normal,8_97_120,24,97,120,58200,72000,leak_binary,0,37.0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5
train,8,data_8.csv,normal,8_98_121,24,98,121,58800,72600,leak_binary,0,37.0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5
train,8,data_8.csv,normal,8_99_122,24,99,122,59400,73200,leak_binary,0,37.0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5
train,8,data_8.csv,normal,8_100_123,24,100,123,60000,73800,leak_binary,0,37.0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5
train,8,data_8.csv,normal,8_101_124,24,101,124,60600,74400,leak_binary,0,37.0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5
train,8,data_8.csv,normal,8_102_125,24,102,125,61200,75000,leak_binary,0,33.5,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5
train,8,data_8.csv,normal,8_103_126,24,103,126,61800,75600,leak_binary,0,33.5,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722
train,8,data_8.csv,normal,8_104_127,24,104,127,62400,76200,leak_binary,0,33.5,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722
train,8,data_8.csv,normal,8_105_128,24,105,128,63000,76800,leak_binary,0,33.5,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722
train,8,data_8.csv,normal,8_106_129,24,106,129,63600,77400,leak_binary,0,33.5,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722
train,8,data_8.csv,normal,8_107_130,24,107,130,64200,78000,leak_binary,0,33.5,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722
train,8,data_8.csv,normal,8_108_131,24,108,131,64800,78600,leak_binary,0,39.834,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722
train,8,data_8.csv,normal,8_109_132,24,109,132,65400,79200,leak_binary,0,39.834,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278
train,8,data_8.csv,normal,8_110_133,24,110,133,66000,79800,leak_binary,0,39.834,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278
train,8,data_8.csv,normal,8_111_134,24,111,134,66600,80400,leak_binary,0,39.834,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278
train,8,data_8.csv,normal,8_112_135,24,112,135,67200,81000,leak_binary,0,39.834,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278
train,8,data_8.csv,normal,8_113_136,24,113,136,67800,81600,leak_binary,0,39.834,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278
train,8,data_8.csv,normal,8_114_137,24,114,137,68400,82200,leak_binary,0,44.166,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278,24.278
train,8,data_8.csv,normal,8_115_138,24,115,138,69000,82800,leak_binary,0,44.166,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278,24.278,13.5
train,8,data_8.csv,normal,8_116_139,24,116,139,69600,83400,leak_binary,0,44.166,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278,24.278,13.5,13.5
train,8,data_8.csv,normal,8_117_140,24,117,140,70200,84000,leak_binary,0,44.166,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278,24.278,13.5,13.5,13.5
train,8,data_8.csv,normal,8_118_141,24,118,141,70800,84600,leak_binary,0,44.166,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278,24.278,13.5,13.5,13.5,13.5
train,8,data_8.csv,normal,8_119_142,24,119,142,71400,85200,leak_binary,0,44.166,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278,24.278,13.5,13.5,13.5,13.5,13.5
train,8,data_8.csv,normal,8_120_143,24,120,143,72000,85800,leak_binary,0,42.5,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278,24.278,13.5,13.5,13.5,13.5,13.5,13.5
train,8,data_8.csv,normal,8_121_144,24,121,144,72600,86400,leak_binary,0,42.5,42.5,42.5,42.5,42.5,35.722,35.722,35.722,35.722,35.722,35.722,24.278,24.278,24.278,24.278,24.278,24.278,13.5,13.5,13.5,13.5,13.5,13.5,5.5
train,12,data_12.csv,persistent_leak,12_0_23,24,0,23,0,13800,leak_binary,1,8.5,8.5,8.5,8.5,8.5,8.5,12.117,12.117,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322
train,12,data_12.csv,persistent_leak,12_1_24,24,1,24,600,14400,leak_binary,1,8.5,8.5,8.5,8.5,8.5,12.117,12.117,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5
train,12,data_12.csv,persistent_leak,12_2_25,24,2,25,1200,15000,leak_binary,1,8.5,8.5,8.5,8.5,12.117,12.117,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5
train,12,data_12.csv,persistent_leak,12_3_26,24,3,26,1800,15600,leak_binary,1,8.5,8.5,8.5,12.117,12.117,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5
train,12,data_12.csv,persistent_leak,12_4_27,24,4,27,2400,16200,leak_binary,1,8.5,8.5,12.117,12.117,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5
train,12,data_12.csv,persistent_leak,12_5_28,24,5,28,3000,16800,leak_binary,1,8.5,12.117,12.117,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5
train,12,data_12.csv,persistent_leak,12_6_29,24,6,29,3600,17400,leak_binary,1,12.117,12.117,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5
train,12,data_12.csv,persistent_leak,12_7_30,24,7,30,4200,18000,leak_binary,1,12.117,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459
train,12,data_12.csv,persistent_leak,12_8_31,24,8,31,4800,18600,leak_binary,1,12.117,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459
train,12,data_12.csv,persistent_leak,12_9_32,24,9,32,5400,19200,leak_binary,1,12.117,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459
train,12,data_12.csv,persistent_leak,12_10_33,24,10,33,6000,19800,leak_binary,1,12.117,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459
train,12,data_12.csv,persistent_leak,12_11_34,24,11,34,6600,20400,leak_binary,1,12.117,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459
train,12,data_12.csv,persistent_leak,12_12_35,24,12,35,7200,21000,leak_binary,1,15.831,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459
train,12,data_12.csv,persistent_leak,12_13_36,24,13,36,7800,21600,leak_binary,1,15.831,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972
train,12,data_12.csv,persistent_leak,12_14_37,24,14,37,8400,22200,leak_binary,1,15.831,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972
train,12,data_12.csv,persistent_leak,12_15_38,24,15,38,9000,22800,leak_binary,1,15.831,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972
train,12,data_12.csv,persistent_leak,12_16_39,24,16,39,9600,23400,leak_binary,1,15.831,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972
train,12,data_12.csv,persistent_leak,12_17_40,24,17,40,10200,24000,leak_binary,1,15.831,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972
train,12,data_12.csv,persistent_leak,12_18_41,24,18,41,10800,24600,leak_binary,1,19.322,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972
train,12,data_12.csv,persistent_leak,12_19_42,24,19,42,11400,25200,leak_binary,1,19.322,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401
train,12,data_12.csv,persistent_leak,12_20_43,24,20,43,12000,25800,leak_binary,1,19.322,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401
train,12,data_12.csv,persistent_leak,12_21_44,24,21,44,12600,26400,leak_binary,1,19.322,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401
train,12,data_12.csv,persistent_leak,12_22_45,24,22,45,13200,27000,leak_binary,1,19.322,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401
train,12,data_12.csv,persistent_leak,12_23_46,24,23,46,13800,27600,leak_binary,1,19.322,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401
train,12,data_12.csv,persistent_leak,12_24_47,24,24,47,14400,28200,leak_binary,1,23.5,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401
train,12,data_12.csv,persistent_leak,12_25_48,24,25,48,15000,28800,leak_binary,1,23.5,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808
train,12,data_12.csv,persistent_leak,12_26_49,24,26,49,15600,29400,leak_binary,1,23.5,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808
train,12,data_12.csv,persistent_leak,12_27_50,24,27,50,16200,30000,leak_binary,1,23.5,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808
train,12,data_12.csv,persistent_leak,12_28_51,24,28,51,16800,30600,leak_binary,1,23.5,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808
train,12,data_12.csv,persistent_leak,12_29_52,24,29,52,17400,31200,leak_binary,1,23.5,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808
train,12,data_12.csv,persistent_leak,12_30_53,24,30,53,18000,31800,leak_binary,1,32.459,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808
train,12,data_12.csv,persistent_leak,12_31_54,24,31,54,18600,32400,leak_binary,1,32.459,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385
train,12,data_12.csv,persistent_leak,12_32_55,24,32,55,19200,33000,leak_binary,1,32.459,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385
train,12,data_12.csv,persistent_leak,12_33_56,24,33,56,19800,33600,leak_binary,1,32.459,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385
train,12,data_12.csv,persistent_leak,12_34_57,24,34,57,20400,34200,leak_binary,1,32.459,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385
train,12,data_12.csv,persistent_leak,12_35_58,24,35,58,21000,34800,leak_binary,1,32.459,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385
train,12,data_12.csv,persistent_leak,12_36_59,24,36,59,21600,35400,leak_binary,1,43.972,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385
train,12,data_12.csv,persistent_leak,12_37_60,24,37,60,22200,36000,leak_binary,1,43.972,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206
train,12,data_12.csv,persistent_leak,12_38_61,24,38,61,22800,36600,leak_binary,1,43.972,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206
train,12,data_12.csv,persistent_leak,12_39_62,24,39,62,23400,37200,leak_binary,1,43.972,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206
train,12,data_12.csv,persistent_leak,12_40_63,24,40,63,24000,37800,leak_binary,1,43.972,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206
train,12,data_12.csv,persistent_leak,12_41_64,24,41,64,24600,38400,leak_binary,1,43.972,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206
train,12,data_12.csv,persistent_leak,12_42_65,24,42,65,25200,39000,leak_binary,1,50.401,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206
train,12,data_12.csv,persistent_leak,12_43_66,24,43,66,25800,39600,leak_binary,1,50.401,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0
train,12,data_12.csv,persistent_leak,12_44_67,24,44,67,26400,40200,leak_binary,1,50.401,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0
train,12,data_12.csv,persistent_leak,12_45_68,24,45,68,27000,40800,leak_binary,1,50.401,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0
train,12,data_12.csv,persistent_leak,12_46_69,24,46,69,27600,41400,leak_binary,1,50.401,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0
train,12,data_12.csv,persistent_leak,12_47_70,24,47,70,28200,42000,leak_binary,1,50.401,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0,49.0
train,12,data_12.csv,persistent_leak,12_48_71,24,48,71,28800,42600,leak_binary,1,49.808,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0,49.0,49.0
train,12,data_12.csv,persistent_leak,12_49_72,24,49,72,29400,43200,leak_binary,1,49.808,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0,49.0,49.0,44.516
train,12,data_12.csv,persistent_leak,12_50_73,24,50,73,30000,43800,leak_binary,1,49.808,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0,49.0,49.0,44.516,44.516
train,12,data_12.csv,persistent_leak,12_51_74,24,51,74,30600,44400,leak_binary,1,49.808,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0,49.0,49.0,44.516,44.516,44.516
train,12,data_12.csv,persistent_leak,12_52_75,24,52,75,31200,45000,leak_binary,1,49.808,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0,49.0,49.0,44.516,44.516,44.516,44.516
train,12,data_12.csv,persistent_leak,12_53_76,24,53,76,31800,45600,leak_binary,1,49.808,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0,49.0,49.0,44.516,44.516,44.516,44.516,44.516
train,12,data_12.csv,persistent_leak,12_54_77,24,54,77,32400,46200,leak_binary,1,49.385,49.385,49.385,49.385,49.385,49.385,50.206,50.206,50.206,50.206,50.206,50.206,49.0,49.0,49.0,49.0,49.0,49.0,44.516,44.516,44.516,44.516,44.516,44.516
