scenario_id,source_file,scenario_type,time_s,hour,V_N2,V_N3,V_N4,V_N5,V_N6,V_N7,V_N8,V_N9,leak_N10,leak_N11,leak_N12,leak_N13,leak_N14,label,leak_binary,leak_downstream_N2,leak_downstream_N8,leak_downstream_N9,leak_x,leak_y,leak_z,weekday_flag
15,data_15.csv,persistent_leak,16200,4,64.0,3.0,10.0,3.0,8.0,24.0,11.0,13.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,16800,4,64.0,3.0,10.0,3.0,8.0,24.0,11.0,13.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,17400,4,64.0,3.0,10.0,3.0,8.0,24.0,11.0,13.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,18000,5,85.134,7.5,20.0,7.5,10.134,45.134,17.634,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,18600,5,85.134,7.5,20.0,7.5,10.134,45.134,17.634,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,19200,5,85.134,7.5,20.0,7.5,10.134,45.134,17.634,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,19800,5,85.134,7.5,20.0,7.5,10.134,45.134,17.634,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,20400,5,85.134,7.5,20.0,7.5,10.134,45.134,17.634,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,21000,5,85.134,7.5,20.0,7.5,10.134,45.134,17.634,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,21600,6,100.75,12.0,24.0,12.0,12.746,60.746,24.746,36.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,22200,6,100.75,12.0,24.0,12.0,12.746,60.746,24.746,36.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,22800,6,100.75,12.0,24.0,12.0,12.746,60.746,24.746,36.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,23400,6,100.75,12.0,24.0,12.0,12.746,60.746,24.746,36.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,24000,6,100.75,12.0,24.0,12.0,12.746,60.746,24.746,36.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,24600,6,100.75,12.0,24.0,12.0,12.746,60.746,24.746,36.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,25200,7,117.0,16.5,28.0,16.5,16.0,77.0,32.5,44.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,25800,7,117.0,16.5,28.0,16.5,16.0,77.0,32.5,44.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,26400,7,117.0,16.5,28.0,16.5,16.0,77.0,32.5,44.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,27000,7,117.0,16.5,28.0,16.5,16.0,77.0,32.5,44.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,27600,7,117.0,16.5,28.0,16.5,16.0,77.0,32.5,44.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,28200,7,117.0,16.5,28.0,16.5,16.0,77.0,32.5,44.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,28800,8,136.39,19.5,36.0,19.5,21.392,96.392,40.892,55.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,29400,8,136.39,19.5,36.0,19.5,21.392,96.392,40.892,55.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,30000,8,136.39,19.5,36.0,19.5,21.392,96.392,40.892,55.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,30600,8,136.39,19.5,36.0,19.5,21.392,96.392,40.892,55.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,31200,8,136.39,19.5,36.0,19.5,21.392,96.392,40.892,55.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,31800,8,136.39,19.5,36.0,19.5,21.392,96.392,40.892,55.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,32400,9,134.75,21.0,24.0,21.0,28.754,94.754,49.754,45.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,33000,9,134.75,21.0,24.0,21.0,28.754,94.754,49.754,45.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,33600,9,134.75,21.0,24.0,21.0,28.754,94.754,49.754,45.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,34200,9,134.75,21.0,24.0,21.0,28.754,94.754,49.754,45.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,34800,9,134.75,21.0,24.0,21.0,28.754,94.754,49.754,45.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,35400,9,134.75,21.0,24.0,21.0,28.754,94.754,49.754,45.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,36000,10,137.74,21.0,20.0,21.0,35.738,97.738,56.738,41.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,36600,10,137.74,21.0,20.0,21.0,35.738,97.738,56.738,41.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,37200,10,137.74,21.0,20.0,21.0,35.738,97.738,56.738,41.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,37800,10,137.74,21.0,20.0,21.0,35.738,97.738,56.738,41.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,38400,10,137.74,21.0,20.0,21.0,35.738,97.738,56.738,41.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,39000,10,137.74,21.0,20.0,21.0,35.738,97.738,56.738,41.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,39600,11,154.0,27.0,20.0,27.0,40.0,114.0,67.0,47.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,40200,11,154.0,27.0,20.0,27.0,40.0,114.0,67.0,47.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,40800,11,154.0,27.0,20.0,27.0,40.0,114.0,67.0,47.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,41400,11,154.0,27.0,20.0,27.0,40.0,114.0,67.0,47.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,42000,11,154.0,27.0,20.0,27.0,40.0,114.0,67.0,47.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,42600,11,154.0,27.0,20.0,27.0,40.0,114.0,67.0,47.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,43200,12,171.98,30.0,30.0,30.0,41.978,131.98,71.978,60.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,43800,12,171.98,30.0,30.0,30.0,41.978,131.98,71.978,60.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,44400,12,171.98,30.0,30.0,30.0,41.978,131.98,71.978,60.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,45000,12,171.98,30.0,30.0,30.0,41.978,131.98,71.978,60.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,45600,12,171.98,30.0,30.0,30.0,41.978,131.98,71.978,60.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,46200,12,171.98,30.0,30.0,30.0,41.978,131.98,71.978,60.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,46800,13,170.43,25.5,36.0,25.5,43.434,130.43,68.934,61.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,47400,13,170.43,25.5,36.0,25.5,43.434,130.43,68.934,61.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,48000,13,170.43,25.5,36.0,25.5,43.434,130.43,68.934,61.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,48600,13,170.43,25.5,36.0,25.5,43.434,130.43,68.934,61.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,49200,13,170.43,25.5,36.0,25.5,43.434,130.43,68.934,61.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,49800,13,170.43,25.5,36.0,25.5,43.434,130.43,68.934,61.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,50400,14,171.0,22.5,42.0,22.5,44.0,131.0,66.5,64.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,51000,14,171.0,22.5,42.0,22.5,44.0,131.0,66.5,64.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,51600,14,171.0,22.5,42.0,22.5,44.0,131.0,66.5,64.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,52200,14,171.0,22.5,42.0,22.5,44.0,131.0,66.5,64.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,52800,14,171.0,22.5,42.0,22.5,44.0,131.0,66.5,64.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,53400,14,171.0,22.5,42.0,22.5,44.0,131.0,66.5,64.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,54000,15,171.33,21.0,50.0,21.0,39.334,131.33,60.334,71.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,54600,15,171.33,21.0,50.0,21.0,39.334,131.33,60.334,71.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,55200,15,171.33,21.0,50.0,21.0,39.334,131.33,60.334,71.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,55800,15,171.33,21.0,50.0,21.0,39.334,131.33,60.334,71.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,56400,15,171.33,21.0,50.0,21.0,39.334,131.33,60.334,71.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,57000,15,171.33,21.0,50.0,21.0,39.334,131.33,60.334,71.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,57600,16,162.67,18.0,56.0,18.0,30.666,122.67,48.666,74.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,58200,16,162.67,18.0,56.0,18.0,30.666,122.67,48.666,74.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,58800,16,162.67,18.0,56.0,18.0,30.666,122.67,48.666,74.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,59400,16,162.67,18.0,56.0,18.0,30.666,122.67,48.666,74.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,60000,16,162.67,18.0,56.0,18.0,30.666,122.67,48.666,74.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,60600,16,162.67,18.0,56.0,18.0,30.666,122.67,48.666,74.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,61200,17,165.0,19.5,60.0,19.5,26.0,125.0,45.5,79.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,61800,17,165.0,19.5,60.0,19.5,26.0,125.0,45.5,79.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,62400,17,165.0,19.5,60.0,19.5,26.0,125.0,45.5,79.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,63000,17,165.0,19.5,60.0,19.5,26.0,125.0,45.5,79.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,63600,17,165.0,19.5,60.0,19.5,26.0,125.0,45.5,79.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,64200,17,165.0,19.5,60.0,19.5,26.0,125.0,45.5,79.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,64800,18,167.11,21.0,56.0,21.0,29.112,127.11,50.112,77.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,65400,18,167.11,21.0,56.0,21.0,29.112,127.11,50.112,77.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,66000,18,167.11,21.0,56.0,21.0,29.112,127.11,50.112,77.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,66600,18,167.11,21.0,56.0,21.0,29.112,127.11,50.112,77.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,67200,18,167.11,21.0,56.0,21.0,29.112,127.11,50.112,77.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,67800,18,167.11,21.0,56.0,21.0,29.112,127.11,50.112,77.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,68400,19,177.89,25.5,52.0,25.5,34.888,137.89,60.388,77.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,69000,19,177.89,25.5,52.0,25.5,34.888,137.89,60.388,77.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,69600,19,177.89,25.5,52.0,25.5,34.888,137.89,60.388,77.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,70200,19,177.89,25.5,52.0,25.5,34.888,137.89,60.388,77.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,70800,19,177.89,25.5,52.0,25.5,34.888,137.89,60.388,77.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,71400,19,177.89,25.5,52.0,25.5,34.888,137.89,60.388,77.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,72000,20,160.0,21.0,40.0,21.0,38.0,120.0,59.0,61.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,72600,20,160.0,21.0,40.0,21.0,38.0,120.0,59.0,61.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,73200,20,160.0,21.0,40.0,21.0,38.0,120.0,59.0,61.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,73800,20,160.0,21.0,40.0,21.0,38.0,120.0,59.0,61.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,74400,20,160.0,21.0,40.0,21.0,38.0,120.0,59.0,61.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,75000,20,160.0,21.0,40.0,21.0,38.0,120.0,59.0,61.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,75600,21,109.3,7.5,20.0,7.5,34.296,69.296,41.796,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,76200,21,109.3,7.5,20.0,7.5,34.296,69.296,41.796,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,76800,21,109.3,7.5,20.0,7.5,34.296,69.296,41.796,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,77400,21,109.3,7.5,20.0,7.5,34.296,69.296,41.796,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,78000,21,109.3,7.5,20.0,7.5,34.296,69.296,41.796,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,78600,21,109.3,7.5,20.0,7.5,34.296,69.296,41.796,27.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,79200,22,83.37,4.5,10.0,4.5,24.37,43.37,28.87,14.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,79800,22,83.37,4.5,10.0,4.5,24.37,43.37,28.87,14.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,80400,22,83.37,4.5,10.0,4.5,24.37,43.37,28.87,14.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,81000,22,83.37,4.5,10.0,4.5,24.37,43.37,28.87,14.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,81600,22,83.37,4.5,10.0,4.5,24.37,43.37,28.87,14.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,82200,22,83.37,4.5,10.0,4.5,24.37,43.37,28.87,14.5,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,82800,23,62.0,3.0,6.0,3.0,10.0,22.0,13.0,9.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,83400,23,62.0,3.0,6.0,3.0,10.0,22.0,13.0,9.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,84000,23,62.0,3.0,6.0,3.0,10.0,22.0,13.0,9.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,84600,23,62.0,3.0,6.0,3.0,10.0,22.0,13.0,9.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,85200,23,62.0,3.0,6.0,3.0,10.0,22.0,13.0,9.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,85800,23,62.0,3.0,6.0,3.0,10.0,22.0,13.0,9.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
15,data_15.csv,persistent_leak,86400,0,50.0,3.0,2.0,3.0,2.0,10.0,5.0,5.0,1,0,0,0,0,1,1,1,0,0,121.0,100.0,0.0,1
16,data_16.csv,onset_leak,0,0,13.5,4.5,4.0,3.0,2.0,13.5,5.0,8.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,600,0,13.5,4.5,4.0,3.0,2.0,13.5,5.0,8.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,1200,0,13.5,4.5,4.0,3.0,2.0,13.5,5.0,8.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,1800,0,13.5,4.5,4.0,3.0,2.0,13.5,5.0,8.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,2400,0,13.5,4.5,4.0,3.0,2.0,13.5,5.0,8.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,3000,0,13.5,4.5,4.0,3.0,2.0,13.5,5.0,8.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,3600,1,15.159,5.1165,4.0,3.0,3.042,15.159,6.042,9.1165,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,4200,1,15.159,5.1165,4.0,3.0,3.042,15.159,6.042,9.1165,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,4800,1,15.158,5.1165,4.0,3.0,3.042,15.158,6.042,9.1165,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,5400,1,15.158,5.1165,4.0,3.0,3.042,15.158,6.042,9.1165,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,6000,1,15.159,5.1165,4.0,3.0,3.042,15.159,6.042,9.1165,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,6600,1,15.159,5.1165,4.0,3.0,3.042,15.159,6.042,9.1165,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,7200,2,17.274,5.8305,4.0,3.0,4.444,17.274,7.444,9.8305,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,7800,2,17.274,5.8305,4.0,3.0,4.444,17.274,7.444,9.8305,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,8400,2,17.274,5.8305,4.0,3.0,4.444,17.274,7.444,9.8305,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,9000,2,17.274,5.8305,4.0,3.0,4.444,17.274,7.444,9.8305,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,9600,2,17.274,5.8305,4.0,3.0,4.444,17.274,7.444,9.8305,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,10200,2,17.274,5.8305,4.0,3.0,4.444,17.274,7.444,9.8305,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,10800,3,19.754,6.63,4.0,3.0,6.124,19.754,9.124,10.63,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,11400,3,19.754,6.63,4.0,3.0,6.124,19.754,9.124,10.63,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,12000,3,19.754,6.63,4.0,3.0,6.124,19.754,9.124,10.63,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,12600,3,19.754,6.63,4.0,3.0,6.124,19.754,9.124,10.63,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,13200,3,19.754,6.63,4.0,3.0,6.124,19.754,9.124,10.63,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,13800,3,19.754,6.63,4.0,3.0,6.124,19.754,9.124,10.63,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,14400,4,22.5,7.5,4.0,3.0,8.0,22.5,11.0,11.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,15000,4,22.5,7.5,4.0,3.0,8.0,22.5,11.0,11.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,15600,4,22.5,7.5,4.0,3.0,8.0,22.5,11.0,11.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,16200,4,22.5,7.5,4.0,3.0,8.0,22.5,11.0,11.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,16800,4,22.5,7.5,4.0,3.0,8.0,22.5,11.0,11.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,17400,4,22.5,7.5,4.0,3.0,8.0,22.5,11.0,11.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,18000,5,28.989,8.355,6.0,4.5,10.134,28.989,14.634,14.355,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,18600,5,28.989,8.355,6.0,4.5,10.134,28.989,14.634,14.355,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,19200,5,28.989,8.355,6.0,4.5,10.134,28.989,14.634,14.355,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,19800,5,28.989,8.355,6.0,4.5,10.134,28.989,14.634,14.355,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,20400,5,28.989,8.355,6.0,4.5,10.134,28.989,14.634,14.355,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,21000,5,28.989,8.355,6.0,4.5,10.134,28.989,14.634,14.355,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,21600,6,36.0,9.2535,8.0,6.0,12.746,36.0,18.746,17.254,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,22200,6,36.0,9.2535,8.0,6.0,12.746,36.0,18.746,17.254,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,22800,6,36.0,9.2535,8.0,6.0,12.746,36.0,18.746,17.254,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,23400,6,36.0,9.2535,8.0,6.0,12.746,36.0,18.746,17.254,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
16,data_16.csv,onset_leak,24000,6,36.0,9.2535,8.0,6.0,12.746,36.0,18.746,17.254,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
